id;start_date;start_time;end_date;end_time;timespan;room_id;Repeats;Repeats Until
820;2024-03-05;14:00;2024-03-05;15:00;("2024-03-05 14:00","2024-03-05 15:00");6;;
821;2024-03-05;14:00;2024-03-05;17:30;("2024-03-05 14:00","2024-03-05 17:30");3;;
822;2024-03-05;14:30;2024-03-05;16:00;("2024-03-05 14:30","2024-03-05 16:00");4;;
823;2024-03-05;15:30;2024-03-05;21:30;("2024-03-05 15:30","2024-03-05 21:30");6;;
824;2024-03-05;15:30;2024-03-05;17:30;("2024-03-05 15:30","2024-03-05 17:30");5;Wöchentlich am Dienstag;
825;2024-03-05;16:45;2024-03-05;17:45;("2024-03-05 16:45","2024-03-05 17:45");4;;
826;2024-03-05;18:00;2024-03-05;18:30;("2024-03-05 18:00","2024-03-05 18:30");2;;
827;2024-03-05;18:30;2024-03-05;22:00;("2024-03-05 18:30","2024-03-05 22:00");5;Alle 3 Wochen am Dienstag;
828;2024-03-05;19:00;2024-03-05;21:15;("2024-03-05 19:00","2024-03-05 21:15");2;Wöchentlich am Dienstag;
829;2024-03-05;19:00;2024-03-05;22:30;("2024-03-05 19:00","2024-03-05 22:30");1;;
830;2024-03-06;9:00;2024-03-06;10:30;("2024-03-06 9:00","2024-03-06 10:30");5;;
831;2024-03-06;9:00;2024-03-06;18:00;("2024-03-06 9:00","2024-03-06 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
832;2024-03-06;10:30;2024-03-06;12:30;("2024-03-06 10:30","2024-03-06 12:30");6;;
833;2024-03-06;10:30;2024-03-06;12:30;("2024-03-06 10:30","2024-03-06 12:30");2;Alle 7 Tage bis 28. Mai, 2024;2024-05-28
834;2024-03-06;10:45;2024-03-06;12:00;("2024-03-06 10:45","2024-03-06 12:00");5;;
835;2024-03-06;11:00;2024-03-06;13:00;("2024-03-06 11:00","2024-03-06 13:00");3;Wöchentlich am Mittwoch;
836;2024-03-06;11:00;2024-03-06;13:00;("2024-03-06 11:00","2024-03-06 13:00");4;;
837;2024-03-06;13:00;2024-03-06;14:00;("2024-03-06 13:00","2024-03-06 14:00");2;Wöchentlich am Mittwoch;
838;2024-03-06;13:30;2024-03-06;17:30;("2024-03-06 13:30","2024-03-06 17:30");5;;
839;2024-03-06;14:00;2024-03-06;15:00;("2024-03-06 14:00","2024-03-06 15:00");6;;
840;2024-03-06;14:00;2024-03-06;16:00;("2024-03-06 14:00","2024-03-06 16:00");2;;
841;2024-03-06;14:00;2024-03-06;17:00;("2024-03-06 14:00","2024-03-06 17:00");3;;
842;2024-03-06;14:00;2024-03-06;16:30;("2024-03-06 14:00","2024-03-06 16:30");4;;
843;2024-03-06;16:30;2024-03-06;20:00;("2024-03-06 16:30","2024-03-06 20:00");6;;
844;2024-03-06;16:30;2024-03-06;18:00;("2024-03-06 16:30","2024-03-06 18:00");4;;
845;2024-03-06;17:00;2024-03-06;19:00;("2024-03-06 17:00","2024-03-06 19:00");3;;
846;2024-03-06;18:00;2024-03-06;20:30;("2024-03-06 18:00","2024-03-06 20:30");4;;
847;2024-03-06;18:00;2024-03-06;21:00;("2024-03-06 18:00","2024-03-06 21:00");1;;
848;2024-03-06;19:00;2024-03-06;21:00;("2024-03-06 19:00","2024-03-06 21:00");2;Monatlich am 1. Mittwoch;
849;2024-03-06;19:30;2024-03-06;22:30;("2024-03-06 19:30","2024-03-06 22:30");5;Wöchentlich am Mittwoch;
850;2024-03-06;20:00;2024-03-06;22:00;("2024-03-06 20:00","2024-03-06 22:00");6;;
851;2024-03-07;8:30;2024-03-07;13:30;("2024-03-07 8:30","2024-03-07 13:30");7;;
852;2024-03-07;9:00;2024-03-07;14:00;("2024-03-07 9:00","2024-03-07 14:00");2;Wöchentlich am Donnerstag;
853;2024-03-07;9:00;2024-03-07;18:00;("2024-03-07 9:00","2024-03-07 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
854;2024-03-07;9:30;2024-03-07;11:15;("2024-03-07 9:30","2024-03-07 11:15");4;;
855;2024-03-07;10:00;2024-03-07;11:00;("2024-03-07 10:00","2024-03-07 11:00");6;;
856;2024-03-07;10:00;2024-03-07;13:00;("2024-03-07 10:00","2024-03-07 13:00");3;;
857;2024-03-07;10:30;2024-03-07;12:30;("2024-03-07 10:30","2024-03-07 12:30");5;;
858;2024-03-07;11:00;2024-03-07;13:00;("2024-03-07 11:00","2024-03-07 13:00");6;;
859;2024-03-07;13:15;2024-03-07;14:45;("2024-03-07 13:15","2024-03-07 14:45");3;;
860;2024-03-07;13:30;2024-03-07;14:00;("2024-03-07 13:30","2024-03-07 14:00");4;;
861;2024-03-07;14:00;2024-03-07;16:00;("2024-03-07 14:00","2024-03-07 16:00");6;;
862;2024-03-07;14:00;2024-03-07;16:00;("2024-03-07 14:00","2024-03-07 16:00");2;;
863;2024-03-07;15:00;2024-03-07;16:00;("2024-03-07 15:00","2024-03-07 16:00");5;;
864;2024-03-07;15:15;2024-03-07;17:15;("2024-03-07 15:15","2024-03-07 17:15");3;Wöchentlich am Donnerstag;
865;2024-03-07;16:00;2024-03-07;18:00;("2024-03-07 16:00","2024-03-07 18:00");2;;
866;2024-03-07;16:30;2024-03-07;18:30;("2024-03-07 16:30","2024-03-07 18:30");4;;
867;2024-03-07;18:00;2024-03-07;20:00;("2024-03-07 18:00","2024-03-07 20:00");6;Alle 2 Wochen am Donnerstag bis 17. Mai, 2024;2024-05-17
868;2024-03-07;18:00;2024-03-07;20:00;("2024-03-07 18:00","2024-03-07 20:00");5;Monatlich am 1. Donnerstag bis 19. Dezember, 2024;2024-12-19
869;2024-03-07;18:30;2024-03-07;19:30;("2024-03-07 18:30","2024-03-07 19:30");1;Wöchentlich am Donnerstag;
870;2024-03-07;18:30;2024-03-07;19:30;("2024-03-07 18:30","2024-03-07 19:30");3;Wöchentlich am Donnerstag;
871;2024-03-07;18:30;2024-03-07;19:30;("2024-03-07 18:30","2024-03-07 19:30");2;Wöchentlich am Donnerstag;
872;2024-03-07;18:30;2024-03-07;19:30;("2024-03-07 18:30","2024-03-07 19:30");4;Wöchentlich am Donnerstag;
873;2024-03-07;19:30;2024-03-07;21:30;("2024-03-07 19:30","2024-03-07 21:30");2;;
874;2024-03-07;19:30;2024-03-07;22:00;("2024-03-07 19:30","2024-03-07 22:00");1;Wöchentlich am Donnerstag;
875;2024-03-07;20:00;2024-03-07;22:00;("2024-03-07 20:00","2024-03-07 22:00");5;;
876;2024-03-08;9:00;2024-03-08;18:00;("2024-03-08 9:00","2024-03-08 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
877;2024-03-08;10:00;2024-03-08;12:00;("2024-03-08 10:00","2024-03-08 12:00");3;;
878;2024-03-08;10:30;2024-03-08;12:00;("2024-03-08 10:30","2024-03-08 12:00");4;;
879;2024-03-08;10:30;2024-03-08;12:00;("2024-03-08 10:30","2024-03-08 12:00");5;;
880;2024-03-08;13:00;2024-03-08;14:45;("2024-03-08 13:00","2024-03-08 14:45");3;;
881;2024-03-08;13:00;2024-03-08;14:00;("2024-03-08 13:00","2024-03-08 14:00");5;;
882;2024-03-08;14:00;2024-03-08;17:00;("2024-03-08 14:00","2024-03-08 17:00");5;;
883;2024-03-08;14:15;2024-03-08;16:00;("2024-03-08 14:15","2024-03-08 16:00");4;;
884;2024-03-08;15:30;2024-03-08;16:30;("2024-03-08 15:30","2024-03-08 16:30");2;;
885;2024-03-08;17:00;2024-03-08;20:00;("2024-03-08 17:00","2024-03-08 20:00");6;;
886;2024-03-08;19:30;2024-03-08;22:30;("2024-03-08 19:30","2024-03-08 22:30");5;Wöchentlich am Freitag;
887;2024-03-09;9:00;2024-03-09;16:00;("2024-03-09 9:00","2024-03-09 16:00");2;;
888;2024-03-10;9:30;2024-03-10;14:00;("2024-03-10 9:30","2024-03-10 14:00");5;;
889;2024-03-10;15:00;2024-03-10;17:00;("2024-03-10 15:00","2024-03-10 17:00");2;;
890;2024-03-10;17:00;2024-03-10;20:00;("2024-03-10 17:00","2024-03-10 20:00");3;Wöchentlich am Sonntag;
891;2024-03-10;18:00;2024-03-10;22:30;("2024-03-10 18:00","2024-03-10 22:30");7;;
892;2024-03-11;9:00;2024-03-11;18:00;("2024-03-11 9:00","2024-03-11 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
893;2024-03-11;11:00;2024-03-11;13:00;("2024-03-11 11:00","2024-03-11 13:00");4;;
894;2024-03-11;11:00;2024-03-11;13:00;("2024-03-11 11:00","2024-03-11 13:00");5;;
895;2024-03-11;11:30;2024-03-11;12:30;("2024-03-11 11:30","2024-03-11 12:30");2;;
896;2024-03-11;13:00;2024-03-11;15:00;("2024-03-11 13:00","2024-03-11 15:00");2;;
897;2024-03-11;13:00;2024-03-11;17:00;("2024-03-11 13:00","2024-03-11 17:00");4;;
898;2024-03-11;14:00;2024-03-11;15:30;("2024-03-11 14:00","2024-03-11 15:30");5;;
899;2024-03-11;15:30;2024-03-11;16:30;("2024-03-11 15:30","2024-03-11 16:30");2;;
900;2024-03-11;15:30;2024-03-11;16:30;("2024-03-11 15:30","2024-03-11 16:30");3;;
901;2024-03-11;16:30;2024-03-11;17:30;("2024-03-11 16:30","2024-03-11 17:30");2;;
902;2024-03-11;19:00;2024-03-11;21:00;("2024-03-11 19:00","2024-03-11 21:00");6;Monatlich am 2. Montag bis 9. Juli, 2024;2024-07-09
903;2024-03-11;19:00;2024-03-11;21:00;("2024-03-11 19:00","2024-03-11 21:00");3;Wöchentlich am Montag;
904;2024-03-11;19:30;2024-03-11;22:00;("2024-03-11 19:30","2024-03-11 22:00");5;Alle 2 Wochen am Montag;
905;2024-03-11;20:00;2024-03-11;21:00;("2024-03-11 20:00","2024-03-11 21:00");2;Monatlich am 2. Montag;
906;2024-03-12;8:00;2024-03-12;10:00;("2024-03-12 8:00","2024-03-12 10:00");4;;
907;2024-03-12;9:00;2024-03-12;10:30;("2024-03-12 9:00","2024-03-12 10:30");6;;
908;2024-03-12;9:00;2024-03-12;14:00;("2024-03-12 9:00","2024-03-12 14:00");5;;
909;2024-03-12;9:00;2024-03-12;18:00;("2024-03-12 9:00","2024-03-12 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
910;2024-03-12;9:30;2024-03-12;10:30;("2024-03-12 9:30","2024-03-12 10:30");2;;
911;2024-03-12;10:00;2024-03-12;11:00;("2024-03-12 10:00","2024-03-12 11:00");3;;
912;2024-03-12;11:00;2024-03-12;13:00;("2024-03-12 11:00","2024-03-12 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
913;2024-03-12;11:00;2024-03-12;13:45;("2024-03-12 11:00","2024-03-12 13:45");4;;
914;2024-03-12;13:00;2024-03-12;14:00;("2024-03-12 13:00","2024-03-12 14:00");6;;
915;2024-03-12;13:00;2024-03-12;14:45;("2024-03-12 13:00","2024-03-12 14:45");3;;
916;2024-03-12;14:00;2024-03-12;16:00;("2024-03-12 14:00","2024-03-12 16:00");4;;
917;2024-03-12;15:00;2024-03-12;15:30;("2024-03-12 15:00","2024-03-12 15:30");6;;
918;2024-03-12;15:30;2024-03-12;21:30;("2024-03-12 15:30","2024-03-12 21:30");6;;
919;2024-03-12;15:30;2024-03-12;17:00;("2024-03-12 15:30","2024-03-12 17:00");3;;
920;2024-03-12;15:30;2024-03-12;17:30;("2024-03-12 15:30","2024-03-12 17:30");5;Wöchentlich am Dienstag;
921;2024-03-12;16:00;2024-03-12;18:00;("2024-03-12 16:00","2024-03-12 18:00");2;;
922;2024-03-12;16:00;2024-03-12;18:30;("2024-03-12 16:00","2024-03-12 18:30");4;;
923;2024-03-12;18:00;2024-03-12;22:00;("2024-03-12 18:00","2024-03-12 22:00");3;;
924;2024-03-12;18:30;2024-03-12;21:30;("2024-03-12 18:30","2024-03-12 21:30");5;Wöchentlich am Dienstag bis 1. Mai, 2024;2024-05-01
925;2024-03-12;19:00;2024-03-12;21:15;("2024-03-12 19:00","2024-03-12 21:15");2;Wöchentlich am Dienstag;
926;2024-03-12;19:00;2024-03-12;21:00;("2024-03-12 19:00","2024-03-12 21:00");1;;
927;2024-03-13;9:00;2024-03-13;10:30;("2024-03-13 9:00","2024-03-13 10:30");2;;
928;2024-03-13;9:00;2024-03-13;11:00;("2024-03-13 9:00","2024-03-13 11:00");3;;
929;2024-03-13;9:00;2024-03-13;18:00;("2024-03-13 9:00","2024-03-13 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
930;2024-03-13;10:00;2024-03-13;11:00;("2024-03-13 10:00","2024-03-13 11:00");4;;
931;2024-03-13;10:30;2024-03-13;12:30;("2024-03-13 10:30","2024-03-13 12:30");2;Alle 7 Tage bis 28. Mai, 2024;2024-05-28
932;2024-03-13;11:00;2024-03-13;13:00;("2024-03-13 11:00","2024-03-13 13:00");3;Wöchentlich am Mittwoch;
933;2024-03-13;11:00;2024-03-13;13:00;("2024-03-13 11:00","2024-03-13 13:00");4;;
934;2024-03-13;12:00;2024-03-13;13:00;("2024-03-13 12:00","2024-03-13 13:00");5;;
935;2024-03-13;13:00;2024-03-13;14:00;("2024-03-13 13:00","2024-03-13 14:00");2;Wöchentlich am Mittwoch;
936;2024-03-13;13:15;2024-03-13;14:30;("2024-03-13 13:15","2024-03-13 14:30");3;;
937;2024-03-13;14:00;2024-03-13;15:30;("2024-03-13 14:00","2024-03-13 15:30");6;;
938;2024-03-13;14:00;2024-03-13;16:00;("2024-03-13 14:00","2024-03-13 16:00");5;;
939;2024-03-13;14:15;2024-03-13;15:00;("2024-03-13 14:15","2024-03-13 15:00");4;;
940;2024-03-13;15:00;2024-03-13;16:00;("2024-03-13 15:00","2024-03-13 16:00");4;;
941;2024-03-13;15:30;2024-03-13;17:30;("2024-03-13 15:30","2024-03-13 17:30");3;;
942;2024-03-13;16:00;2024-03-13;16:30;("2024-03-13 16:00","2024-03-13 16:30");6;;
943;2024-03-13;16:00;2024-03-13;17:30;("2024-03-13 16:00","2024-03-13 17:30");2;;
944;2024-03-13;17:00;2024-03-13;19:00;("2024-03-13 17:00","2024-03-13 19:00");5;;
945;2024-03-13;18:00;2024-03-13;22:00;("2024-03-13 18:00","2024-03-13 22:00");7;;
946;2024-03-13;18:30;2024-03-13;20:30;("2024-03-13 18:30","2024-03-13 20:30");6;;
947;2024-03-13;18:45;2024-03-13;21:00;("2024-03-13 18:45","2024-03-13 21:00");2;;
948;2024-03-13;19:30;2024-03-13;22:30;("2024-03-13 19:30","2024-03-13 22:30");5;Wöchentlich am Mittwoch;
949;2024-03-13;19:30;2024-03-13;21:30;("2024-03-13 19:30","2024-03-13 21:30");1;Alle 2 Wochen am Mittwoch;
950;2024-03-14;9:00;2024-03-14;14:00;("2024-03-14 9:00","2024-03-14 14:00");2;Wöchentlich am Donnerstag;
951;2024-03-14;9:00;2024-03-14;18:00;("2024-03-14 9:00","2024-03-14 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
952;2024-03-14;10:00;2024-03-14;13:00;("2024-03-14 10:00","2024-03-14 13:00");4;;
953;2024-03-14;10:00;2024-03-14;11:00;("2024-03-14 10:00","2024-03-14 11:00");5;;
954;2024-03-14;10:30;2024-03-14;12:30;("2024-03-14 10:30","2024-03-14 12:30");3;;
955;2024-03-14;12:00;2024-03-14;13:00;("2024-03-14 12:00","2024-03-14 13:00");5;;
956;2024-03-14;14:00;2024-03-14;15:30;("2024-03-14 14:00","2024-03-14 15:30");5;;
957;2024-03-14;15:15;2024-03-14;17:15;("2024-03-14 15:15","2024-03-14 17:15");3;Wöchentlich am Donnerstag;
958;2024-03-14;16:00;2024-03-14;18:00;("2024-03-14 16:00","2024-03-14 18:00");4;;
959;2024-03-14;16:00;2024-03-14;18:00;("2024-03-14 16:00","2024-03-14 18:00");5;;
960;2024-03-14;17:00;2024-03-14;18:30;("2024-03-14 17:00","2024-03-14 18:30");2;;
961;2024-03-14;18:00;2024-03-14;19:00;("2024-03-14 18:00","2024-03-14 19:00");6;;
962;2024-03-14;18:00;2024-03-14;22:00;("2024-03-14 18:00","2024-03-14 22:00");5;;
963;2024-03-14;18:30;2024-03-14;19:30;("2024-03-14 18:30","2024-03-14 19:30");1;Wöchentlich am Donnerstag;
964;2024-03-14;18:30;2024-03-14;19:30;("2024-03-14 18:30","2024-03-14 19:30");3;Wöchentlich am Donnerstag;
965;2024-03-14;18:30;2024-03-14;19:30;("2024-03-14 18:30","2024-03-14 19:30");2;Wöchentlich am Donnerstag;
966;2024-03-14;18:30;2024-03-14;19:30;("2024-03-14 18:30","2024-03-14 19:30");4;Wöchentlich am Donnerstag;
967;2024-03-14;19:30;2024-03-14;21:30;("2024-03-14 19:30","2024-03-14 21:30");2;;
968;2024-03-14;19:30;2024-03-14;21:30;("2024-03-14 19:30","2024-03-14 21:30");3;;
969;2024-03-14;19:30;2024-03-14;22:00;("2024-03-14 19:30","2024-03-14 22:00");1;Wöchentlich am Donnerstag;
970;2024-03-14;20:00;2024-03-14;22:00;("2024-03-14 20:00","2024-03-14 22:00");7;;
971;2024-03-15;9:00;2024-03-15;10:30;("2024-03-15 9:00","2024-03-15 10:30");4;;
972;2024-03-15;9:00;2024-03-15;18:00;("2024-03-15 9:00","2024-03-15 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
973;2024-03-15;10:00;2024-03-15;13:00;("2024-03-15 10:00","2024-03-15 13:00");2;;
974;2024-03-15;10:00;2024-03-15;13:00;("2024-03-15 10:00","2024-03-15 13:00");7;;
975;2024-03-15;10:30;2024-03-15;12:30;("2024-03-15 10:30","2024-03-15 12:30");3;;
976;2024-03-15;13:00;2024-03-15;15:00;("2024-03-15 13:00","2024-03-15 15:00");6;;
977;2024-03-15;13:00;2024-03-15;14:30;("2024-03-15 13:00","2024-03-15 14:30");3;;
978;2024-03-15;13:00;2024-03-15;14:30;("2024-03-15 13:00","2024-03-15 14:30");5;;
979;2024-03-15;14:00;2024-03-15;17:00;("2024-03-15 14:00","2024-03-15 17:00");4;;
980;2024-03-15;15:00;2024-03-15;17:00;("2024-03-15 15:00","2024-03-15 17:00");7;;
981;2024-03-15;15:30;2024-03-15;20:30;("2024-03-15 15:30","2024-03-15 20:30");5;;
982;2024-03-15;16:00;2024-03-15;19:00;("2024-03-15 16:00","2024-03-15 19:00");6;;
983;2024-03-15;17:30;2024-03-15;19:00;("2024-03-15 17:30","2024-03-15 19:00");2;;
984;2024-03-15;18:00;2024-03-15;20:30;("2024-03-15 18:00","2024-03-15 20:30");7;;
985;2024-03-15;22:00;2024-03-15;23:30;("2024-03-15 22:00","2024-03-15 23:30");5;;
986;2024-03-16;9:00;2024-03-16;13:00;("2024-03-16 9:00","2024-03-16 13:00");5;;
987;2024-03-16;9:00;2024-03-16;13:30;("2024-03-16 9:00","2024-03-16 13:30");1;;
988;2024-03-16;10:00;2024-03-16;20:00;("2024-03-16 10:00","2024-03-16 20:00");3;;
989;2024-03-16;10:00;2024-03-16;20:00;("2024-03-16 10:00","2024-03-16 20:00");2;;
990;2024-03-16;10:15;2024-03-16;12:15;("2024-03-16 10:15","2024-03-16 12:15");7;;
991;2024-03-16;10:30;2024-03-16;13:00;("2024-03-16 10:30","2024-03-16 13:00");6;;
992;2024-03-16;13:00;2024-03-16;14:30;("2024-03-16 13:00","2024-03-16 14:30");6;;
993;2024-03-16;13:00;2024-03-16;19:00;("2024-03-16 13:00","2024-03-16 19:00");7;;
994;2024-03-16;13:00;2024-03-16;19:00;("2024-03-16 13:00","2024-03-16 19:00");5;;
995;2024-03-16;14:00;2024-03-16;17:30;("2024-03-16 14:00","2024-03-16 17:30");4;;
996;2024-03-16;14:00;2024-03-16;17:00;("2024-03-16 14:00","2024-03-16 17:00");1;;
997;2024-03-16;17:00;2024-03-16;19:00;("2024-03-16 17:00","2024-03-16 19:00");1;;
998;2024-03-16;19:00;2024-03-16;22:00;("2024-03-16 19:00","2024-03-16 22:00");7;;
999;2024-03-16;20:00;2024-03-16;23:30;("2024-03-16 20:00","2024-03-16 23:30");5;;
1000;2024-03-17;17:00;2024-03-17;20:00;("2024-03-17 17:00","2024-03-17 20:00");3;Wöchentlich am Sonntag;
1001;2024-03-17;17:00;2024-03-17;21:00;("2024-03-17 17:00","2024-03-17 21:00");5;Monatlich am 3. Sonntag;
1002;2024-03-17;19:00;2024-03-17;22:00;("2024-03-17 19:00","2024-03-17 22:00");1;;
1003;2024-03-18;9:00;2024-03-18;12:30;("2024-03-18 9:00","2024-03-18 12:30");6;Wöchentlich am Montag;
1004;2024-03-18;9:00;2024-03-18;12:00;("2024-03-18 9:00","2024-03-18 12:00");4;;
1005;2024-03-18;9:00;2024-03-18;18:00;("2024-03-18 9:00","2024-03-18 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1006;2024-03-18;13:00;2024-03-18;15:30;("2024-03-18 13:00","2024-03-18 15:30");2;;
1007;2024-03-18;13:00;2024-03-18;15:00;("2024-03-18 13:00","2024-03-18 15:00");4;;
1008;2024-03-18;14:00;2024-03-18;15:30;("2024-03-18 14:00","2024-03-18 15:30");6;Wöchentlich am Montag;
1009;2024-03-18;14:00;2024-03-18;16:00;("2024-03-18 14:00","2024-03-18 16:00");3;;
1010;2024-03-18;14:00;2024-03-18;15:00;("2024-03-18 14:00","2024-03-18 15:00");5;;
1011;2024-03-18;15:30;2024-03-18;21:30;("2024-03-18 15:30","2024-03-18 21:30");6;;
1012;2024-03-18;16:00;2024-03-18;17:00;("2024-03-18 16:00","2024-03-18 17:00");5;;
1013;2024-03-18;18:00;2024-03-18;20:00;("2024-03-18 18:00","2024-03-18 20:00");5;;
1014;2024-03-18;18:00;2024-03-18;22:00;("2024-03-18 18:00","2024-03-18 22:00");1;;
1015;2024-03-18;19:00;2024-03-18;21:00;("2024-03-18 19:00","2024-03-18 21:00");2;Monatlich am 3. Montag;
1016;2024-03-18;19:00;2024-03-18;21:00;("2024-03-18 19:00","2024-03-18 21:00");3;Wöchentlich am Montag;
1017;2024-03-18;20:00;2024-03-18;22:00;("2024-03-18 20:00","2024-03-18 22:00");5;;
1018;2024-03-19;8:00;2024-03-19;10:00;("2024-03-19 8:00","2024-03-19 10:00");4;;
1019;2024-03-19;9:00;2024-03-19;11:00;("2024-03-19 9:00","2024-03-19 11:00");6;;
1020;2024-03-19;9:00;2024-03-19;18:00;("2024-03-19 9:00","2024-03-19 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1021;2024-03-19;10:00;2024-03-19;11:30;("2024-03-19 10:00","2024-03-19 11:30");4;;
1022;2024-03-19;11:00;2024-03-19;13:00;("2024-03-19 11:00","2024-03-19 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
1023;2024-03-19;11:00;2024-03-19;14:00;("2024-03-19 11:00","2024-03-19 14:00");3;;
1024;2024-03-19;13:00;2024-03-19;14:00;("2024-03-19 13:00","2024-03-19 14:00");4;;
1025;2024-03-19;15:30;2024-03-19;17:30;("2024-03-19 15:30","2024-03-19 17:30");6;;
1026;2024-03-19;15:30;2024-03-19;17:30;("2024-03-19 15:30","2024-03-19 17:30");5;Wöchentlich am Dienstag;
1027;2024-03-19;17:30;2024-03-19;21:00;("2024-03-19 17:30","2024-03-19 21:00");6;Monatlich am 3. Dienstag;
1028;2024-03-19;17:30;2024-03-19;20:45;("2024-03-19 17:30","2024-03-19 20:45");7;;
1029;2024-03-19;18:30;2024-03-19;21:30;("2024-03-19 18:30","2024-03-19 21:30");5;Wöchentlich am Dienstag bis 1. Mai, 2024;2024-05-01
1030;2024-03-19;18:45;2024-03-19;21:15;("2024-03-19 18:45","2024-03-19 21:15");1;Alle 6 Monate am 3. Dienstag;
1031;2024-03-19;19:00;2024-03-19;21:15;("2024-03-19 19:00","2024-03-19 21:15");2;Wöchentlich am Dienstag;
1032;2024-03-20;9:00;2024-03-20;12:00;("2024-03-20 9:00","2024-03-20 12:00");4;;
1033;2024-03-20;9:00;2024-03-20;11:00;("2024-03-20 9:00","2024-03-20 11:00");5;;
1034;2024-03-20;9:00;2024-03-20;18:00;("2024-03-20 9:00","2024-03-20 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1035;2024-03-20;10:30;2024-03-20;12:30;("2024-03-20 10:30","2024-03-20 12:30");2;Alle 7 Tage bis 28. Mai, 2024;2024-05-28
1036;2024-03-20;11:00;2024-03-20;12:00;("2024-03-20 11:00","2024-03-20 12:00");6;;
1037;2024-03-20;11:00;2024-03-20;13:00;("2024-03-20 11:00","2024-03-20 13:00");3;Wöchentlich am Mittwoch;
1038;2024-03-20;13:00;2024-03-20;14:00;("2024-03-20 13:00","2024-03-20 14:00");2;Wöchentlich am Mittwoch;
1039;2024-03-20;13:30;2024-03-20;16:00;("2024-03-20 13:30","2024-03-20 16:00");4;;
1040;2024-03-20;16:30;2024-03-20;20:00;("2024-03-20 16:30","2024-03-20 20:00");6;Wöchentlich am Mittwoch und Freitag bis 21. März, 2024;2024-03-21
1041;2024-03-20;16:30;2024-03-20;19:30;("2024-03-20 16:30","2024-03-20 19:30");5;;
1042;2024-03-20;17:00;2024-03-20;18:00;("2024-03-20 17:00","2024-03-20 18:00");2;;
1043;2024-03-20;18:00;2024-03-20;22:00;("2024-03-20 18:00","2024-03-20 22:00");2;Alle 2 Monate am 3. Mittwoch;
1044;2024-03-20;18:30;2024-03-20;20:00;("2024-03-20 18:30","2024-03-20 20:00");3;;
1045;2024-03-20;18:30;2024-03-20;21:30;("2024-03-20 18:30","2024-03-20 21:30");7;;
1046;2024-03-20;19:30;2024-03-20;22:30;("2024-03-20 19:30","2024-03-20 22:30");5;Wöchentlich am Mittwoch;
1047;2024-03-20;20:00;2024-03-20;21:00;("2024-03-20 20:00","2024-03-20 21:00");6;;
1048;2024-03-20;20:00;2024-03-20;22:00;("2024-03-20 20:00","2024-03-20 22:00");1;;
1049;2024-03-21;8:15;2024-03-21;11:45;("2024-03-21 8:15","2024-03-21 11:45");6;;
1050;2024-03-21;9:00;2024-03-21;14:00;("2024-03-21 9:00","2024-03-21 14:00");2;Wöchentlich am Donnerstag;
1051;2024-03-21;9:00;2024-03-21;13:00;("2024-03-21 9:00","2024-03-21 13:00");3;;
1052;2024-03-21;9:00;2024-03-21;12:00;("2024-03-21 9:00","2024-03-21 12:00");4;;
1053;2024-03-21;9:00;2024-03-21;18:00;("2024-03-21 9:00","2024-03-21 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1054;2024-03-21;14:00;2024-03-21;18:00;("2024-03-21 14:00","2024-03-21 18:00");4;;
1055;2024-03-21;15:15;2024-03-21;17:15;("2024-03-21 15:15","2024-03-21 17:15");3;Wöchentlich am Donnerstag;
1056;2024-03-21;16:00;2024-03-21;18:30;("2024-03-21 16:00","2024-03-21 18:30");5;;
1057;2024-03-21;18:00;2024-03-21;20:00;("2024-03-21 18:00","2024-03-21 20:00");6;Alle 2 Wochen am Donnerstag bis 17. Mai, 2024;2024-05-17
1058;2024-03-21;18:00;2024-03-21;20:00;("2024-03-21 18:00","2024-03-21 20:00");7;;
1059;2024-03-21;18:30;2024-03-21;21:00;("2024-03-21 18:30","2024-03-21 21:00");5;;
1060;2024-03-21;18:30;2024-03-21;19:30;("2024-03-21 18:30","2024-03-21 19:30");1;Wöchentlich am Donnerstag;
1061;2024-03-21;18:30;2024-03-21;19:30;("2024-03-21 18:30","2024-03-21 19:30");3;Wöchentlich am Donnerstag;
